month,make,importer_type,fuel_type,vehicle_type,number
2020-07,OPEL,,Petrol,Sedan,
2020-07,OPEL,,Diesel,Sedan,
2020-07,PERODUA,,Petrol,Sedan,7
2020-07,PEUGEOT,,Petrol,Sedan,
2020-07,PORSCHE,,Petrol,Sedan,12
2020-07,PORSCHE,,Others,Sedan,
2020-07,RENAULT,,Petrol,Sedan,
2020-07,RENAULT,,Diesel,Sedan,
2020-07,ROLLS ROYCE,,Petrol,Sedan,1
2020-07,SEAT,,Petrol,Sedan,4
2020-07,SKODA,,Petrol,Sedan,47
2020-07,SSANGYONG,,Petrol,Sedan,
2020-07,SSANGYONG,,Diesel,Sedan,
2020-07,SUBARU,,Petrol,Sedan,6
2020-07,SUBARU,,Others,Sedan,
2020-07,SUZUKI,,Petrol,Sedan,
2020-07,SUZUKI,,Others,Sedan,
2020-07,TESLA,,Others,Sedan,4
2020-07,TOYOTA,,Petrol,Sedan,227
2020-07,TOYOTA,,Others,Sedan,95
2020-07,VOLKSWAGEN,,Petrol,Sedan,27
2020-07,VOLVO,,Petrol,Sedan,9
2020-07,VOLVO,,Others,Sedan,1
2020-07,ALFA ROMEO,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,ASTON MARTIN,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,AUDI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,AUDI,,Others,Multi-purpose Vehicle/Station-wagon,3
2020-07,B.M.W.,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,B.M.W.,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,BENTLEY,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,CITROEN,,Petrol,Multi-purpose Vehicle/Station-wagon,3
2020-07,FERRARI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,FORD,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,HONDA,,Petrol,Multi-purpose Vehicle/Station-wagon,121
2020-07,HONDA,,Others,Multi-purpose Vehicle/Station-wagon,62
2020-07,HYUNDAI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,HYUNDAI,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,INFINITI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,JAGUAR,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,JEEP,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,KIA,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,KIA,,Diesel,Multi-purpose Vehicle/Station-wagon,
2020-07,KIA,,Others,Multi-purpose Vehicle/Station-wagon,5
2020-07,LAMBORGHINI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,LAND ROVER,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,LAND ROVER,,Diesel,Multi-purpose Vehicle/Station-wagon,
2020-07,LAND ROVER,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,M.G.,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,M.G.,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,MASERATI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,MAXUS,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020-07,MAZDA,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020-07,MAZDA,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,MCLAREN,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,MERCEDES BENZ,,Petrol,Multi-purpose Vehicle/Station-wagon,14
2020-07,MERCEDES BENZ,,Diesel,Multi-purpose Vehicle/Station-wagon,
2020-07,MERCEDES BENZ,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,MINI,,Petrol,Multi-purpose Vehicle/Station-wagon,6
2020-07,MITSUBISHI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,NISSAN,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020-07,NISSAN,,Others,Multi-purpose Vehicle/Station-wagon,45
2020-07,OPEL,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,OPEL,,Diesel,Multi-purpose Vehicle/Station-wagon,1
2020-07,PERODUA,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,PEUGEOT,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,PORSCHE,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020-07,PORSCHE,,Others,Multi-purpose Vehicle/Station-wagon,1
2020-07,RENAULT,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,RENAULT,,Diesel,Multi-purpose Vehicle/Station-wagon,11
2020-07,ROLLS ROYCE,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,SEAT,,Petrol,Multi-purpose Vehicle/Station-wagon,4
2020-07,SKODA,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,SSANGYONG,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,SSANGYONG,,Diesel,Multi-purpose Vehicle/Station-wagon,
2020-07,SUBARU,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020-07,SUBARU,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,SUZUKI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-07,SUZUKI,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,TESLA,,Others,Multi-purpose Vehicle/Station-wagon,1
2020-07,TOYOTA,,Petrol,Multi-purpose Vehicle/Station-wagon,101
2020-07,TOYOTA,,Others,Multi-purpose Vehicle/Station-wagon,116
2020-07,VOLKSWAGEN,,Petrol,Multi-purpose Vehicle/Station-wagon,44
2020-07,VOLVO,,Petrol,Multi-purpose Vehicle/Station-wagon,4
2020-07,VOLVO,,Others,Multi-purpose Vehicle/Station-wagon,
2020-07,ALFA ROMEO,,Petrol,Sports Utility Vehicle,2
2020-07,ASTON MARTIN,,Petrol,Sports Utility Vehicle,
2020-07,AUDI,,Petrol,Sports Utility Vehicle,102
2020-07,AUDI,,Others,Sports Utility Vehicle,
2020-07,B.M.W.,,Petrol,Sports Utility Vehicle,185
2020-07,B.M.W.,,Others,Sports Utility Vehicle,2
2020-07,BENTLEY,,Petrol,Sports Utility Vehicle,4
2020-07,CITROEN,,Petrol,Sports Utility Vehicle,17
2020-07,FERRARI,,Petrol,Sports Utility Vehicle,
2020-07,FORD,,Petrol,Sports Utility Vehicle,
2020-07,HONDA,,Petrol,Sports Utility Vehicle,127
2020-07,HONDA,,Others,Sports Utility Vehicle,10
2020-07,HYUNDAI,,Petrol,Sports Utility Vehicle,51
2020-07,HYUNDAI,,Others,Sports Utility Vehicle,4
2020-07,INFINITI,,Petrol,Sports Utility Vehicle,10
2020-07,JAGUAR,,Petrol,Sports Utility Vehicle,34
2020-07,JEEP,,Petrol,Sports Utility Vehicle,12
2020-07,KIA,,Petrol,Sports Utility Vehicle,70
2020-07,KIA,,Diesel,Sports Utility Vehicle,9
2020-07,KIA,,Others,Sports Utility Vehicle,
2020-07,LAMBORGHINI,,Petrol,Sports Utility Vehicle,1
2020-07,LAND ROVER,,Petrol,Sports Utility Vehicle,29
2020-07,LAND ROVER,,Diesel,Sports Utility Vehicle,2
2020-07,LAND ROVER,,Others,Sports Utility Vehicle,37
2020-07,M.G.,,Petrol,Sports Utility Vehicle,22
2020-07,M.G.,,Others,Sports Utility Vehicle,3
2020-07,MASERATI,,Petrol,Sports Utility Vehicle,10
2020-07,MAXUS,,Petrol,Sports Utility Vehicle,
2020-07,MAZDA,,Petrol,Sports Utility Vehicle,94
2020-07,MAZDA,,Others,Sports Utility Vehicle,
2020-07,MCLAREN,,Petrol,Sports Utility Vehicle,
2020-07,MERCEDES BENZ,,Petrol,Sports Utility Vehicle,192
2020-07,MERCEDES BENZ,,Diesel,Sports Utility Vehicle,8
2020-07,MERCEDES BENZ,,Others,Sports Utility Vehicle,74
2020-07,MINI,,Petrol,Sports Utility Vehicle,
2020-07,MITSUBISHI,,Petrol,Sports Utility Vehicle,47
2020-07,NISSAN,,Petrol,Sports Utility Vehicle,16
2020-07,NISSAN,,Others,Sports Utility Vehicle,2
2020-07,OPEL,,Petrol,Sports Utility Vehicle,15
2020-07,OPEL,,Diesel,Sports Utility Vehicle,
2020-07,PERODUA,,Petrol,Sports Utility Vehicle,
2020-07,PEUGEOT,,Petrol,Sports Utility Vehicle,38
2020-07,PORSCHE,,Petrol,Sports Utility Vehicle,44
2020-07,PORSCHE,,Others,Sports Utility Vehicle,
2020-07,RENAULT,,Petrol,Sports Utility Vehicle,
2020-07,RENAULT,,Diesel,Sports Utility Vehicle,
2020-07,ROLLS ROYCE,,Petrol,Sports Utility Vehicle,2
2020-07,SEAT,,Petrol,Sports Utility Vehicle,18
2020-07,SKODA,,Petrol,Sports Utility Vehicle,38
2020-07,SSANGYONG,,Petrol,Sports Utility Vehicle,8
2020-07,SSANGYONG,,Diesel,Sports Utility Vehicle,6
2020-07,SUBARU,,Petrol,Sports Utility Vehicle,51
2020-07,SUBARU,,Others,Sports Utility Vehicle,9
2020-07,SUZUKI,,Petrol,Sports Utility Vehicle,2
2020-07,SUZUKI,,Others,Sports Utility Vehicle,
2020-07,TESLA,,Others,Sports Utility Vehicle,
2020-07,TOYOTA,,Petrol,Sports Utility Vehicle,166
2020-07,TOYOTA,,Others,Sports Utility Vehicle,24
2020-07,VOLKSWAGEN,,Petrol,Sports Utility Vehicle,21
2020-07,VOLVO,,Petrol,Sports Utility Vehicle,78
2020-07,VOLVO,,Others,Sports Utility Vehicle,
2020-07,ALFA ROMEO,,Petrol,Coupe/ Convertible,
2020-07,ASTON MARTIN,,Petrol,Coupe/ Convertible,2
2020-07,AUDI,,Petrol,Coupe/ Convertible,
2020-07,AUDI,,Others,Coupe/ Convertible,2
2020-07,B.M.W.,,Petrol,Coupe/ Convertible,6
2020-07,B.M.W.,,Others,Coupe/ Convertible,
2020-07,BENTLEY,,Petrol,Coupe/ Convertible,2
2020-07,CITROEN,,Petrol,Coupe/ Convertible,
2020-07,FERRARI,,Petrol,Coupe/ Convertible,9
2020-07,FORD,,Petrol,Coupe/ Convertible,4
2020-07,HONDA,,Petrol,Coupe/ Convertible,
2020-07,HONDA,,Others,Coupe/ Convertible,
2020-07,HYUNDAI,,Petrol,Coupe/ Convertible,
2020-07,HYUNDAI,,Others,Coupe/ Convertible,
2020-07,INFINITI,,Petrol,Coupe/ Convertible,
2020-07,JAGUAR,,Petrol,Coupe/ Convertible,
2020-07,JEEP,,Petrol,Coupe/ Convertible,
2020-07,KIA,,Petrol,Coupe/ Convertible,
2020-07,KIA,,Diesel,Coupe/ Convertible,
2020-07,KIA,,Others,Coupe/ Convertible,
2020-07,LAMBORGHINI,,Petrol,Coupe/ Convertible,2
2020-07,LAND ROVER,,Petrol,Coupe/ Convertible,
2020-07,LAND ROVER,,Diesel,Coupe/ Convertible,
2020-07,LAND ROVER,,Others,Coupe/ Convertible,
2020-07,M.G.,,Petrol,Coupe/ Convertible,
2020-07,M.G.,,Others,Coupe/ Convertible,
2020-07,MASERATI,,Petrol,Coupe/ Convertible,
2020-07,MAXUS,,Petrol,Coupe/ Convertible,
2020-07,MAZDA,,Petrol,Coupe/ Convertible,
2020-07,MAZDA,,Others,Coupe/ Convertible,
2020-07,MCLAREN,,Petrol,Coupe/ Convertible,4
2020-07,MERCEDES BENZ,,Petrol,Coupe/ Convertible,53
2020-07,MERCEDES BENZ,,Diesel,Coupe/ Convertible,1
2020-07,MERCEDES BENZ,,Others,Coupe/ Convertible,21
2020-07,MINI,,Petrol,Coupe/ Convertible,3
2020-07,MITSUBISHI,,Petrol,Coupe/ Convertible,
2020-07,NISSAN,,Petrol,Coupe/ Convertible,
2020-07,NISSAN,,Others,Coupe/ Convertible,
2020-07,OPEL,,Petrol,Coupe/ Convertible,
2020-07,OPEL,,Diesel,Coupe/ Convertible,
2020-07,PERODUA,,Petrol,Coupe/ Convertible,
2020-07,PEUGEOT,,Petrol,Coupe/ Convertible,
2020-07,PORSCHE,,Petrol,Coupe/ Convertible,19
2020-07,PORSCHE,,Others,Coupe/ Convertible,
2020-07,RENAULT,,Petrol,Coupe/ Convertible,
2020-07,RENAULT,,Diesel,Coupe/ Convertible,
2020-07,ROLLS ROYCE,,Petrol,Coupe/ Convertible,2
2020-07,SEAT,,Petrol,Coupe/ Convertible,
2020-07,SKODA,,Petrol,Coupe/ Convertible,
2020-07,SSANGYONG,,Petrol,Coupe/ Convertible,
2020-07,SSANGYONG,,Diesel,Coupe/ Convertible,
2020-07,SUBARU,,Petrol,Coupe/ Convertible,
2020-07,SUBARU,,Others,Coupe/ Convertible,
2020-07,SUZUKI,,Petrol,Coupe/ Convertible,
2020-07,SUZUKI,,Others,Coupe/ Convertible,
2020-07,TESLA,,Others,Coupe/ Convertible,
2020-07,TOYOTA,,Petrol,Coupe/ Convertible,1
2020-07,TOYOTA,,Others,Coupe/ Convertible,
2020-07,VOLKSWAGEN,,Petrol,Coupe/ Convertible,4
2020-07,VOLVO,,Petrol,Coupe/ Convertible,
2020-07,VOLVO,,Others,Coupe/ Convertible,
2020-08,ALFA ROMEO,,Petrol,Hatchback,
2020-08,ASTON MARTIN,,Petrol,Hatchback,
2020-08,AUDI,,Petrol,Hatchback,24
2020-08,AUDI,,Others,Hatchback,10
2020-08,B.M.W.,,Petrol,Hatchback,123
2020-08,B.M.W.,,Others,Hatchback,1
2020-08,BENTLEY,,Petrol,Hatchback,
2020-08,CITROEN,,Petrol,Hatchback,
2020-08,FERRARI,,Petrol,Hatchback,
2020-08,FORD,,Petrol,Hatchback,
2020-08,HONDA,,Petrol,Hatchback,317
2020-08,HONDA,,Others,Hatchback,21
2020-08,HYUNDAI,,Petrol,Hatchback,6
2020-08,HYUNDAI,,Others,Hatchback,
2020-08,INFINITI,,Petrol,Hatchback,
2020-08,JAGUAR,,Petrol,Hatchback,
2020-08,JEEP,,Petrol,Hatchback,
2020-08,KIA,,Petrol,Hatchback,6
2020-08,KIA,,Diesel,Hatchback,
2020-08,KIA,,Others,Hatchback,
2020-08,LAMBORGHINI,,Petrol,Hatchback,
2020-08,LAND ROVER,,Petrol,Hatchback,
2020-08,LAND ROVER,,Diesel,Hatchback,
2020-08,LAND ROVER,,Others,Hatchback,
2020-08,M.G.,,Petrol,Hatchback,
2020-08,M.G.,,Others,Hatchback,
2020-08,MASERATI,,Petrol,Hatchback,
2020-08,MASERATI,,Diesel,Hatchback,
2020-08,MAXUS,,Petrol,Hatchback,
2020-08,MAZDA,,Petrol,Hatchback,65
2020-08,MAZDA,,Others,Hatchback,3
2020-08,MCLAREN,,Petrol,Hatchback,
2020-08,MERCEDES BENZ,,Petrol,Hatchback,46
2020-08,MERCEDES BENZ,,Diesel,Hatchback,
2020-08,MERCEDES BENZ,,Others,Hatchback,
2020-08,MINI,,Petrol,Hatchback,57
2020-08,MINI,,Others,Hatchback,1
2020-08,MITSUBISHI,,Petrol,Hatchback,6
2020-08,NISSAN,,Petrol,Hatchback,56
2020-08,NISSAN,,Others,Hatchback,
2020-08,OPEL,,Petrol,Hatchback,5
2020-08,OPEL,,Diesel,Hatchback,1
2020-08,PERODUA,,Petrol,Hatchback,1
2020-08,PEUGEOT,,Petrol,Hatchback,
2020-08,PORSCHE,,Petrol,Hatchback,
2020-08,PORSCHE,,Others,Hatchback,
2020-08,RANGE ROVER,,Others,Hatchback,
2020-08,RENAULT,,Petrol,Hatchback,2
2020-08,RENAULT,,Diesel,Hatchback,
2020-08,RENAULT,,Others,Hatchback,3
2020-08,ROLLS ROYCE,,Petrol,Hatchback,
2020-08,SEAT,,Petrol,Hatchback,2
2020-08,SKODA,,Petrol,Hatchback,
2020-08,SSANGYONG,,Petrol,Hatchback,
2020-08,SSANGYONG,,Diesel,Hatchback,
2020-08,SUBARU,,Petrol,Hatchback,1
2020-08,SUBARU,,Others,Hatchback,
2020-08,SUZUKI,,Petrol,Hatchback,31
2020-08,SUZUKI,,Others,Hatchback,10
2020-08,TESLA,,Others,Hatchback,
2020-08,TOYOTA,,Petrol,Hatchback,12
2020-08,TOYOTA,,Others,Hatchback,8
2020-08,VOLKSWAGEN,,Petrol,Hatchback,76
2020-08,VOLVO,,Petrol,Hatchback,
2020-08,VOLVO,,Others,Hatchback,
2020-08,ALFA ROMEO,,Petrol,Sedan,1
2020-08,ASTON MARTIN,,Petrol,Sedan,
2020-08,AUDI,,Petrol,Sedan,28
2020-08,AUDI,,Others,Sedan,47
2020-08,B.M.W.,,Petrol,Sedan,206
2020-08,B.M.W.,,Others,Sedan,1
2020-08,BENTLEY,,Petrol,Sedan,2
2020-08,CITROEN,,Petrol,Sedan,
2020-08,FERRARI,,Petrol,Sedan,
2020-08,FORD,,Petrol,Sedan,
2020-08,HONDA,,Petrol,Sedan,95
2020-08,HONDA,,Others,Sedan,1
2020-08,HYUNDAI,,Petrol,Sedan,199
2020-08,HYUNDAI,,Others,Sedan,
2020-08,INFINITI,,Petrol,Sedan,6
2020-08,JAGUAR,,Petrol,Sedan,6
2020-08,JEEP,,Petrol,Sedan,
2020-08,KIA,,Petrol,Sedan,148
2020-08,KIA,,Diesel,Sedan,
2020-08,KIA,,Others,Sedan,
2020-08,LAMBORGHINI,,Petrol,Sedan,
2020-08,LAND ROVER,,Petrol,Sedan,
2020-08,LAND ROVER,,Diesel,Sedan,
2020-08,LAND ROVER,,Others,Sedan,
2020-08,M.G.,,Petrol,Sedan,
2020-08,M.G.,,Others,Sedan,
2020-08,MASERATI,,Petrol,Sedan,2
2020-08,MASERATI,,Diesel,Sedan,1
2020-08,MAXUS,,Petrol,Sedan,
2020-08,MAZDA,,Petrol,Sedan,50
2020-08,MAZDA,,Others,Sedan,61
2020-08,MCLAREN,,Petrol,Sedan,
2020-08,MERCEDES BENZ,,Petrol,Sedan,220
2020-08,MERCEDES BENZ,,Diesel,Sedan,
2020-08,MERCEDES BENZ,,Others,Sedan,20
2020-08,MINI,,Petrol,Sedan,
2020-08,MINI,,Others,Sedan,
2020-08,MITSUBISHI,,Petrol,Sedan,60
2020-08,NISSAN,,Petrol,Sedan,52
2020-08,NISSAN,,Others,Sedan,
2020-08,OPEL,,Petrol,Sedan,
2020-08,OPEL,,Diesel,Sedan,
2020-08,PERODUA,,Petrol,Sedan,10
2020-08,PEUGEOT,,Petrol,Sedan,
2020-08,PORSCHE,,Petrol,Sedan,5
2020-08,PORSCHE,,Others,Sedan,1
2020-08,RANGE ROVER,,Others,Sedan,
2020-08,RENAULT,,Petrol,Sedan,
2020-08,RENAULT,,Diesel,Sedan,
2020-08,RENAULT,,Others,Sedan,
2020-08,ROLLS ROYCE,,Petrol,Sedan,2
2020-08,SEAT,,Petrol,Sedan,2
2020-08,SKODA,,Petrol,Sedan,40
2020-08,SSANGYONG,,Petrol,Sedan,
2020-08,SSANGYONG,,Diesel,Sedan,
2020-08,SUBARU,,Petrol,Sedan,4
2020-08,SUBARU,,Others,Sedan,
2020-08,SUZUKI,,Petrol,Sedan,
2020-08,SUZUKI,,Others,Sedan,
2020-08,TESLA,,Others,Sedan,2
2020-08,TOYOTA,,Petrol,Sedan,235
2020-08,TOYOTA,,Others,Sedan,93
2020-08,VOLKSWAGEN,,Petrol,Sedan,31
2020-08,VOLVO,,Petrol,Sedan,42
2020-08,VOLVO,,Others,Sedan,
2020-08,ALFA ROMEO,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,ASTON MARTIN,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,AUDI,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020-08,AUDI,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,B.M.W.,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2020-08,B.M.W.,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,BENTLEY,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,CITROEN,,Petrol,Multi-purpose Vehicle/Station-wagon,13
2020-08,FERRARI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,FORD,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,HONDA,,Petrol,Multi-purpose Vehicle/Station-wagon,156
2020-08,HONDA,,Others,Multi-purpose Vehicle/Station-wagon,52
2020-08,HYUNDAI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,HYUNDAI,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,INFINITI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,JAGUAR,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,JEEP,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,KIA,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,KIA,,Diesel,Multi-purpose Vehicle/Station-wagon,
2020-08,KIA,,Others,Multi-purpose Vehicle/Station-wagon,4
2020-08,LAMBORGHINI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,LAND ROVER,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,LAND ROVER,,Diesel,Multi-purpose Vehicle/Station-wagon,
2020-08,LAND ROVER,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,M.G.,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,M.G.,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,MASERATI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,MASERATI,,Diesel,Multi-purpose Vehicle/Station-wagon,
2020-08,MAXUS,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,MAZDA,,Petrol,Multi-purpose Vehicle/Station-wagon,2
2020-08,MAZDA,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,MCLAREN,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,MERCEDES BENZ,,Petrol,Multi-purpose Vehicle/Station-wagon,8
2020-08,MERCEDES BENZ,,Diesel,Multi-purpose Vehicle/Station-wagon,1
2020-08,MERCEDES BENZ,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,MINI,,Petrol,Multi-purpose Vehicle/Station-wagon,5
2020-08,MINI,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,MITSUBISHI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,NISSAN,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,NISSAN,,Others,Multi-purpose Vehicle/Station-wagon,57
2020-08,OPEL,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,OPEL,,Diesel,Multi-purpose Vehicle/Station-wagon,15
2020-08,PERODUA,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,PEUGEOT,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,PORSCHE,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,PORSCHE,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,RANGE ROVER,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,RENAULT,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,RENAULT,,Diesel,Multi-purpose Vehicle/Station-wagon,27
2020-08,RENAULT,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,ROLLS ROYCE,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,SEAT,,Petrol,Multi-purpose Vehicle/Station-wagon,3
2020-08,SKODA,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,SSANGYONG,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,SSANGYONG,,Diesel,Multi-purpose Vehicle/Station-wagon,1
2020-08,SUBARU,,Petrol,Multi-purpose Vehicle/Station-wagon,3
2020-08,SUBARU,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,SUZUKI,,Petrol,Multi-purpose Vehicle/Station-wagon,
2020-08,SUZUKI,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,TESLA,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,TOYOTA,,Petrol,Multi-purpose Vehicle/Station-wagon,137
2020-08,TOYOTA,,Others,Multi-purpose Vehicle/Station-wagon,105
2020-08,VOLKSWAGEN,,Petrol,Multi-purpose Vehicle/Station-wagon,91
2020-08,VOLVO,,Petrol,Multi-purpose Vehicle/Station-wagon,9
2020-08,VOLVO,,Others,Multi-purpose Vehicle/Station-wagon,
2020-08,ALFA ROMEO,,Petrol,Sports Utility Vehicle,4
2020-08,ASTON MARTIN,,Petrol,Sports Utility Vehicle,
2020-08,AUDI,,Petrol,Sports Utility Vehicle,120
2020-08,AUDI,,Others,Sports Utility Vehicle,
2020-08,B.M.W.,,Petrol,Sports Utility Vehicle,196
2020-08,B.M.W.,,Others,Sports Utility Vehicle,1
2020-08,BENTLEY,,Petrol,Sports Utility Vehicle,5
2020-08,CITROEN,,Petrol,Sports Utility Vehicle,23
2020-08,FERRARI,,Petrol,Sports Utility Vehicle,
2020-08,FORD,,Petrol,Sports Utility Vehicle,
2020-08,HONDA,,Petrol,Sports Utility Vehicle,121
2020-08,HONDA,,Others,Sports Utility Vehicle,20
2020-08,HYUNDAI,,Petrol,Sports Utility Vehicle,33
2020-08,HYUNDAI,,Others,Sports Utility Vehicle,3
2020-08,INFINITI,,Petrol,Sports Utility Vehicle,8
2020-08,JAGUAR,,Petrol,Sports Utility Vehicle,15
2020-08,JEEP,,Petrol,Sports Utility Vehicle,8
2020-08,KIA,,Petrol,Sports Utility Vehicle,64
2020-08,KIA,,Diesel,Sports Utility Vehicle,5
2020-08,KIA,,Others,Sports Utility Vehicle,
2020-08,LAMBORGHINI,,Petrol,Sports Utility Vehicle,2
2020-08,LAND ROVER,,Petrol,Sports Utility Vehicle,10
2020-08,LAND ROVER,,Diesel,Sports Utility Vehicle,1
2020-08,LAND ROVER,,Others,Sports Utility Vehicle,33
2020-08,M.G.,,Petrol,Sports Utility Vehicle,20
2020-08,M.G.,,Others,Sports Utility Vehicle,11
2020-08,MASERATI,,Petrol,Sports Utility Vehicle,2
2020-08,MASERATI,,Diesel,Sports Utility Vehicle,
2020-08,MAXUS,,Petrol,Sports Utility Vehicle,
2020-08,MAZDA,,Petrol,Sports Utility Vehicle,66
2020-08,MAZDA,,Others,Sports Utility Vehicle,
2020-08,MCLAREN,,Petrol,Sports Utility Vehicle,
2020-08,MERCEDES BENZ,,Petrol,Sports Utility Vehicle,132
2020-08,MERCEDES BENZ,,Diesel,Sports Utility Vehicle,15
2020-08,MERCEDES BENZ,,Others,Sports Utility Vehicle,47
2020-08,MINI,,Petrol,Sports Utility Vehicle,
2020-08,MINI,,Others,Sports Utility Vehicle,
2020-08,MITSUBISHI,,Petrol,Sports Utility Vehicle,93
2020-08,NISSAN,,Petrol,Sports Utility Vehicle,23
2020-08,NISSAN,,Others,Sports Utility Vehicle,130
2020-08,OPEL,,Petrol,Sports Utility Vehicle,7
2020-08,OPEL,,Diesel,Sports Utility Vehicle,
2020-08,PERODUA,,Petrol,Sports Utility Vehicle,
2020-08,PEUGEOT,,Petrol,Sports Utility Vehicle,35
2020-08,PORSCHE,,Petrol,Sports Utility Vehicle,46
2020-08,PORSCHE,,Others,Sports Utility Vehicle,
2020-08,RANGE ROVER,,Others,Sports Utility Vehicle,1
2020-08,RENAULT,,Petrol,Sports Utility Vehicle,
2020-08,RENAULT,,Diesel,Sports Utility Vehicle,
2020-08,RENAULT,,Others,Sports Utility Vehicle,
2020-08,ROLLS ROYCE,,Petrol,Sports Utility Vehicle,2
2020-08,SEAT,,Petrol,Sports Utility Vehicle,7
2020-08,SKODA,,Petrol,Sports Utility Vehicle,56
2020-08,SSANGYONG,,Petrol,Sports Utility Vehicle,3
2020-08,SSANGYONG,,Diesel,Sports Utility Vehicle,5
2020-08,SUBARU,,Petrol,Sports Utility Vehicle,103
2020-08,SUBARU,,Others,Sports Utility Vehicle,12
